"","Artist","Title","Year","Country","track_title","line","lyric"
"9479","Frickin' A","""Merry Merry Merry Frickin' Christmas""",2004,"USA","Merry Merry Merry Frickin’ Christmas",26,"I must be on Santa clauses shitlist"
"9480","Frickin' A","""Merry Merry Merry Frickin' Christmas""",2004,"USA","Merry Merry Merry Frickin’ Christmas",27,"The tree, the gifts, the mistletoe kiss"
"9481","Frickin' A","""Merry Merry Merry Frickin' Christmas""",2004,"USA","Merry Merry Merry Frickin’ Christmas",28,"Shoot me now I'm sick of all my relatives"
"9482","Frickin' A","""Merry Merry Merry Frickin' Christmas""",2004,"USA","Merry Merry Merry Frickin’ Christmas",29,"Have a merry merry merry frickin' Christmas"
"9483","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",1,"Oh, by gosh, by golly"
"9484","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",2,"It's time for mistletoe and holly"
"9485","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",3,"Tasty pheasants, Christmas presents"
"9486","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",4,"Countrysides covered with snow"
"9487","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",5,"Oh, by gosh, by jingle"
"9488","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",6,"It's time for carols and Kris Kringle"
"9489","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",7,"Overeating, merry greetings"
"9490","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",8,"From relatives you don't know"
"9491","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",9,"Then comes that big night"
"9492","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",10,"Giving the tree the trim"
"9493","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",11,"You'll hear voices by starlight"
"9494","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",12,"Singing a Yuletide hymn"
"9495","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",13,"Oh, by gosh, by golly"
"9496","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",14,"It's time for mistletoe and holly"
"9497","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",15,"Fancy ties an' granny's pies"
"9498","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",16,"An' folks stealin' a kiss or two"
"9499","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",17,"As they whisper, ""Merry Christmas"" to you"
"9500","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",18,"Then comes that big night"
"9501","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",19,"Giving the tree the trim"
"9502","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",20,"You'll hear voices by starlight"
"9503","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",21,"Singing a Yuletide hymn"
"9504","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",22,"Oh, by gosh, by golly"
"9505","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",23,"It's time for mistletoe and holly"
"9506","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",24,"Fancy ties an' granny's pies"
"9507","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",25,"An' folks stealin' a kiss or two"
"9508","Frank Sinatra","""Mistletoe and Holly""",1957,"USA","Mistletoe & Holly",26,"As they whisper, ""Merry Christmas"" to you"
"9509","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",1,"This time of the year"
"9510","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",2,"Which we call Christmas"
"9511","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",3,"People full of cheer"
"9512","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",4,"Oh and kids are wishful"
"9513","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",5,"But most of all"
"9514","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",6,"To make it complete"
"9515","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",7,"There's you"
"9516","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",8,"The mistletoe and me"
"9517","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",9,"Look at the flames in the fireplace"
"9518","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",10,"Embrace each other"
"9519","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",11,"And mother nature's clad in white"
"9520","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",12,"(ooh) wants to sing for her lovers (yea)"
"9521","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",13,"And through the house"
"9522","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",14,"All is serene"
"9523","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",15,"Just you"
"9524","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",16,"The mistletoe and me"
"9525","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",17,"Listening to the sounds"
"9526","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",18,"That comes with yuletide"
"9527","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",19,"As they flow from near and far"
"9528","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",20,"Looking in your eyes"
"9529","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",21,"Cause they're bright and shining"
"9530","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",22,"With the glow"
"9531","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",23,"Of a distance star"
"9532","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",24,"Fate is santa claus"
"9533","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",25,"And cupid's his helper"
"9534","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",26,"I'm so grateful because"
"9535","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",27,"(ooh) they brought us together"
"9536","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",28,"And together we are"
"9537","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",29,"And we will always be"
"9538","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",30,"Just you"
"9539","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",31,"The mistletoe and me"
"9540","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",32,"Oh you Moe"
"9541","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",33,"I said you"
"9542","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",34,"Oh you"
"9543","Isaac Hayes","""The Mistletoe and Me""",1969,"USA","The Mistletoe And Me",35,"Mistletoe and me"
"9544","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",1,"It's that time of year I treasure"
"9545","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",2,"The time for giving, the best part of living"
"9546","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",3,"To celebrate with friends we hold so dear"
"9547","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",4,"Well, I can feel it in the air"
"9548","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",5,"All bundled head-to-toe"
"9549","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",6,"Too cold to bear, it's the best time of the year"
"9550","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",7,"I got my stocking, got my Christmas tree"
"9551","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",8,"Got my loved ones next to me"
"9552","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",9,"It's almost here"
"9553","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",10,"So spread some cheer"
"9554","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",11,"Let's give love and get some back"
"9555","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",12,"The more you give, the more you'll have"
"9556","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",13,"The fire's bright now"
"9557","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",14,"And snow comes down"
"9558","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",15,"Grab your friends; hold them near"
"9559","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",16,"Christmas time is here"
"9560","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",17,"Whoo!"
"9561","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",18,"Every house on every corner"
"9562","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",19,"Stringing up the Christmas lights"
"9563","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",20,"People caroling, ""O Christmas Tree"""
"9564","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",21,"""How you shine so bright for me"""
"9565","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",22,"Children 'round the world"
"9566","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",23,"Shouting ""Santa's on his way"""
"9567","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",24,"Hoping to hear those sleigh bells ringing on his sleigh"
"9568","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",25,"I'm gonna wrap my arms around you tight"
"9569","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",26,"On this cold December night"
"9570","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",27,"It's almost here"
"9571","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",28,"So spread some cheer"
"9572","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",29,"Let's give love and get some back"
"9573","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",30,"The more you give, the more you'll have"
"9574","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",31,"The fire's bright now"
"9575","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",32,"Snow's coming down"
"9576","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",33,"Grab your friends; hold them near"
"9577","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",34,"Christmas time is here"
"9578","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",35,"I hear his sleigh and I know the big guy's on his way"
"9579","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",36,"Man, I'm hoping he comes through"
"9580","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",37,"I hope he brings me you"
"9581","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",38,"Well, It's almost here"
"9582","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",39,"So spread some cheer"
"9583","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",40,"Let's give love and get some back"
"9584","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",41,"The more you give, the more you'll have"
"9585","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",42,"Well, the fire's bright now"
"9586","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",43,"And snow comes down"
"9587","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",44,"Grab your family; hold them near"
"9588","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",45,"Christmas time is here"
"9589","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",46,"Well, It's almost here"
"9590","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",47,"So spread some cheer (come on, baby)"
"9591","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",48,"Let's give love and get some back (come on, baby)"
"9592","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",49,"The more you give, the more you'll have (whoo-hoo!)"
"9593","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",50,"Well, the fire's bright now (you gotta, you gotta)"
"9594","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",51,"And snow comes down (you gotta, you gotta, you gotta)"
"9595","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",52,"Grab your family; hold them near"
"9596","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",53,"Christmas time is here (the more you give, the more you'll have)"
"9597","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",54,"Fire's burning bright"
"9598","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",55,"Hold me tight, baby"
"9599","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",56,"Just give it up, baby"
"9600","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",57,"Come on, baby"
"9601","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",58,"Let's give love and get some back"
"9602","Michael Bublé","""The More You Give (The More You'll Have)""",2015,"USA","The More You Give (The More You’ll Have)",59,"The more you give, the more you'll have"
"9603","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",1,"A group of kids are on stage."
"9604","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",2,"South Park Kids:"
"9605","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",3,"We wish you a Merry Christmas, we wish you a Merry Christmas, we wish you a Merry Christmas and a Happy New Year."
"9606","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",4,"Stan steps out from offstage."
"9607","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",5,"Stan:  Lights please."
"9608","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",6,"The lights dim, leaving Stan in the spot light."
"9609","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",7,"And there were, in the same country, shepards abiding in the fields, keeping watch over their flock by night. And loh the angel of the lord came upon them, and they were so afraid. And the angel said unto them, ""fear not, for behold I bring you tidings of great joy. For born unto you this day in the Sea of ... David is a saviour. Tis Christ the Lord. Glory to God in the highest, and honor with peace, good will towards men."" And now South Park Elementary presents: ""The Birth of Jesus."""
"9610","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",8,"The curtain opens, revealing a Nativity Scene"
"9611","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",9,"Wendy"
"9612","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",10,"is breathing and panting as though in labor."
"9613","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",11,"Kyle:"
"9614","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",12,"Come on Mary, push!"
"9615","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",13,"Wendy:  Ah!"
"9616","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",14,"Kyle:  I can see its head!"
"9617","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",15,"Wendy:  Ahhhhh!"
"9618","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",16,"Kyle catches baby Jesus and grasps it by the head."
"9619","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",17,"Kyle:  It's a boy."
"9620","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",18,"Cartman:"
"9621","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",19,"Ohhhh."
"9622","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",20,"Kenny:"
"9623","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",21,"Mrmmrmrphrmr."
"9624","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",22,"Mr. Garrison is off stage directing the play."
"9625","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",23,"Mr. Garrison:  Wait a minute, wait, wait, wait. Kyle, what the hell was that? You need to hold the baby by the legs, not by the head. What kind of sick weirdo are you?"
"9626","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",24,"Kyle:  Sorry."
"9627","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",25,"Mr. Garrison:  And Wendy, I'm still not believing the labor pains."
"9628","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",26,"Wendy:  Ok."
"9629","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",27,"Sheila:  Mr. Garrison, what the hell do you think you're doing?"
"9630","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",28,"Mr. Garrison:  Well, I'm trying to direct the school Christmas Play, but your son was holding baby Jesus fetus by the head."
"9631","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",29,"Sheila:  How dare you include the Nativity in a school play! Don't you realize my son is Jewish?!?"
"9632","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",30,"Mr. Garrison:  So."
"9633","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",31,"Sheila:  So what makes you think he should play Joseph of Aramethea?"
"9634","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",32,"Mr. Garrison:  Because it's Christmas."
"9635","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",33,"Sheila:  Our family doesn't celebrate Christmas."
"9636","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",34,"Mr. Garrison:  Oh God, you're not going to lay that Hanukkah crap on me, are you?"
"9637","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",35,"Sheila:  What, what, what! You're not going to get away with this Mr. Garrison."
"9638","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",36,"Cartman:  Oh good, Kyle's mom is here to ruin Christmas."
"9639","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",37,"Kyle:  Shut up fat boy!"
"9640","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",38,"Cartman:  I'm not fat! I'm festively plump."
"9641","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",39,"Stan:  Why are you Jewish on Christmas Kyle?"
"9642","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",40,"Mr. Garrison:  Oh, okay. Kyle, is there anything you can do for the Christmas play that isn't related to Jesus?"
"9643","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",41,"Sheila:  How about the Dreidel song, boobie?"
"9644","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",42,"Kyle:  I can sing the Mr. Hankey song."
"9645","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",43,"Mr. Garrison:  The Mr. Hankey song, how does that go?"
"9646","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",44,"Kyle:"
"9647","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",45,"Mr. Hankey the Christmas poo, he loves me and I love you..."
"9648","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",46,"Stan:  Christmas poo?"
"9649","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",47,"Cartman:  What the hell is Christmas poo?!?"
"9650","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",48,"Kyle:  Mr. Hankey the Christmas poo, haven't you guys ever heard of it?"
"9651","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",49,"Sheila:  Kyle, that is enough!"
"9652","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",50,"Mr. Garrison:  See, that's what you get when you raise your child to be a pagan."
"9653","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",51,"Sheila:  Now that does it. I am going straight to the mayor about you Mr. Garrison."
"9654","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",52,"Mr. Garrison:  Oh, wait, wait. I'm sorry, was it the pagan remark?"
"9655","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",53,"Wendy:  You guys, look! It's snowing!"
"9656","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",54,"The kids are run outside into the playground."
"9657","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",55,"Stan:  Wow, Christmas snow!"
"9658","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",56,"Wendy:  Try to catch snowflakes on your tongue."
"9659","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",57,"Wendy catches a snowflake."
"9660","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",58,"Wendy:  It's fun."
"9661","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",59,"The other kids proceed to catch snow flakes."
"9662","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",60,"A bird flies overhead, pooping in Kenny's mouth."
"9663","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",61,"Kenny:  Oooh."
"9664","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",62,"Stan:  That was sick dude!"
"9665","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",63,"Kyle is about to catch a snowflake."
"9666","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",64,"Cartman:  Hey, what the hell are you doing? Jewish people can't eat Christmas snow!"
"9667","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",65,"Kyle:  We can too."
"9668","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",66,"Stan:  Nahh, I think it's against the law dude."
"9669","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",67,"Kyle:  Officer Barbrady!"
"9670","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",68,"Officer Barbrady is directing traffic nearby."
"9671","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",69,"Barbrady stops a car."
"9672","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",70,"Officer Barbrady:  What?"
"9673","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",71,"Kyle:  Is it illegal for Jews to eat Christmas snow?"
"9674","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",72,"Barbrady ponders for a moment."
"9675","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",73,"Officer Barbrady:"
"9676","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",74,"Yesss."
"9677","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",75,"Kyle:  Damn it!"
"9678","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",76,"Stan:  Hey, come on guys. We have to go to the mall and tell Santa Claus what we want for Christmas."
"9679","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",77,"Cartman:  Yeh, we'll see you later Kyle. Guess there's no reason for you to come, since you don't get Christmas presents."
"9680","South Park","""Mr. Hankey the Christmas Poo""",1997,"USA","Mr. Hankey, The Christmas Poo",78,"Kyle:  No, but I get Hannakuh presents for eight days."
